0;-1.56274E+02;1.00000E+00
1;-1.18510E+02;3.18654E-01
2;-7.87653E+01;5.04601E-01
3;-5.31917E+01;4.80783E-01
4;-3.82762E+01;3.89680E-01
5;-3.06513E+01;2.48761E-01
6;-2.71591E+01;1.28584E-01
7;-2.56169E+01;6.02040E-02
8;-2.50802E+01;2.13987E-02
9;-2.48701E+01;8.44674E-03
10;-2.48053E+01;2.61373E-03
11;-2.47865E+01;7.56490E-04
12;-2.47814E+01;2.07048E-04
13;-2.47801E+01;5.31477E-05
14;-2.47798E+01;1.15861E-05
15;-2.47797E+01;2.30590E-06
16;-2.47797E+01;4.77423E-07
17;-2.47797E+01;7.52612E-08
18;-2.47797E+01;1.27971E-08
19;-2.47797E+01;1.60351E-09
20;-2.47797E+01;2.16092E-10
21;-2.47797E+01;2.31012E-11
22;-2.47797E+01;1.44978E-12
23;-2.47797E+01;5.62018E-14
24;-2.47797E+01;3.44092E-15
25;-2.47797E+01;1.14697E-15
26;-2.47797E+01;0.00000E+00
27;-2.47797E+01;0.00000E+00
28;-2.47797E+01;0.00000E+00
29;-2.47797E+01;0.00000E+00
