2.546648 -0.001565 -0.000601 -0.000648 0.015878 -1.112453 -1.101091
2.497448 0.000215 0.001087 0.000390 0.026353 -0.118903 -0.323733
1.644287 -0.000518 0.000984 0.000178 0.128716 -0.322658 0.112475
2.820227 -0.000737 -0.000077 -0.000671 -0.024251 -0.728406 0.781262
1.983327 -0.002813 -0.003269 -0.002370 -2.888726 0.437594 1.119981
1.634375 -0.000325 0.000481 -0.000268 0.572636 0.518110 -0.581617
1.977742 -0.000034 -0.001573 -0.001373 -1.096800 -1.021549 0.348539
2.405306 -0.000011 0.000380 0.001179 -0.633963 -0.597867 -0.242564
2.084995 0.000261 -0.000457 -0.000127 -0.123463 0.186150 0.072258
2.092985 -0.000493 -0.000254 -0.000138 0.418642 0.476266 -0.660721
1.737011 0.000619 -0.000088 0.000304 0.099304 0.338667 0.048985
1.135842 0.001409 0.000565 0.000339 -0.045908 -0.290337 0.434753
2.514177 -0.003351 -0.003198 -0.003822 1.207923 2.756140 -0.966347
1.653777 0.000375 -0.000712 0.000654 -0.180540 -0.152998 -0.096063
1.527687 -0.000522 0.000437 0.000128 -0.496502 -0.495910 -0.223954
1.822154 -0.000077 0.001056 -0.000095 0.198205 -0.232341 -0.231496
2.674300 -0.001557 -0.001319 -0.002502 -2.440467 -0.732384 -0.780755
0.794072 0.000697 -0.000771 0.000206 0.800357 -0.878730 -0.104937
2.131901 0.001481 0.000048 0.001525 0.573633 -0.979465 0.294893
2.026369 -0.000653 -0.000066 -0.000796 0.329041 -0.140335 -0.266144
2.262562 0.000227 0.000230 -0.000100 0.222243 0.198722 0.056829
1.493407 -0.000399 -0.001071 -0.000840 1.002581 0.527129 -0.745139
2.128539 -0.000358 -0.000307 -0.000475 -0.353699 -0.070558 -0.148803
1.946167 -0.003886 -0.003877 -0.002262 -2.755726 0.788731 -1.337638
2.797682 -0.000686 -0.000267 -0.001017 -0.767519 -0.759665 -0.076227
1.903795 -0.001159 -0.000880 -0.001982 -1.506085 -1.403078 -0.682681
2.288223 0.000299 0.001411 0.000365 0.347858 -0.139595 -0.402214
1.690828 0.000287 0.000001 0.000085 0.110706 0.281436 0.102564
1.597691 0.000087 -0.000239 -0.000126 -0.304249 -0.219546 -0.237187
1.487987 -0.000331 -0.000614 0.000411 0.161150 -0.009415 -0.023410
2.171655 0.000043 -0.000577 0.000831 0.226470 -0.288325 -0.340447
1.066006 0.000644 -0.000150 -0.000799 -0.315810 0.232921 0.331747
1.549752 -0.000748 -0.000777 -0.000686 -0.952448 1.054577 -0.390282
2.375271 0.000329 0.000027 0.000172 -0.095147 -0.018452 -0.149224
1.686030 -0.000106 0.000200 -0.000554 -0.846074 0.479391 1.043521
0.761428 -0.000566 -0.000557 -0.000030 -0.884634 -0.840255 0.619160
2.671823 -0.002041 -0.000773 -0.001261 0.165863 -0.938041 1.827930
2.238931 0.000204 -0.000033 -0.000037 -0.273229 -0.388171 0.383563
2.434669 -0.000645 -0.001289 -0.001530 -0.847664 -1.353422 1.443291
2.519999 -0.000641 0.000173 -0.000507 -0.047009 -0.183244 -0.158610
0.446673 -0.003088 -0.003169 -0.002895 0.551580 1.608032 2.372318
1.596994 0.000417 -0.000539 0.000335 0.070982 0.122976 0.180943
0.777402 -0.000114 -0.000666 -0.001291 -0.851713 0.891129 -0.336947
1.585975 -0.000602 -0.000355 -0.000299 -0.112806 0.180548 0.003078
2.544942 -0.000549 -0.000530 0.000439 -0.511181 0.053425 0.509905
2.080495 -0.000065 0.000986 0.000047 0.279546 0.170252 -0.436913
0.805310 0.000661 0.000015 -0.000534 0.214545 0.883958 0.644285
2.386495 -0.000292 0.000964 -0.000232 1.628045 0.095687 -0.304271
2.737330 -0.002087 -0.002448 -0.002405 0.403711 0.647652 2.554963
2.093023 -0.001156 -0.000915 -0.000929 -1.411698 -0.049025 0.984042
2.628377 -0.000546 -0.001013 0.000345 1.192633 -0.327691 -0.558904
2.101968 -0.000544 0.001034 0.000218 -0.989510 -0.750103 -0.313694
2.531898 -0.003111 -0.003255 -0.003015 2.055318 -0.983620 1.909098
0.907034 -0.000219 -0.000216 -0.000133 0.557184 -0.134154 0.495339
2.085408 0.000565 0.000296 -0.001024 -0.093276 -0.201613 0.290313
2.845278 -0.000414 -0.000695 -0.001057 0.711970 0.842248 1.408558
1.832195 0.000131 0.000453 -0.000248 -0.245031 -0.248423 -0.246751
2.947439 0.000079 -0.000105 -0.001208 -0.489429 0.211486 -0.001247
1.744122 -0.001574 -0.001061 -0.001470 -1.089881 -1.352332 1.005774
1.827784 -0.001941 -0.001192 -0.000853 -1.348763 -1.569030 1.963532
1.919066 -0.000355 -0.000395 0.000603 0.143686 0.107242 0.103321
1.959099 -0.000496 -0.000370 -0.000024 -0.621488 0.054390 -0.657649
2.475884 0.000993 -0.000022 0.000209 0.126946 -0.638035 -0.674712
1.869638 0.000166 -0.000108 -0.000160 -0.262556 -0.125319 -0.243010
1.746354 0.000236 -0.000545 0.000128 0.237349 -0.237297 0.156381
2.061304 -0.000680 0.000431 -0.000438 -0.275203 -0.191827 0.238527
1.857277 -0.000213 -0.000063 -0.000697 0.194449 -0.368766 0.185435
2.671777 -0.000623 0.000172 -0.000121 -0.548460 0.604300 -0.237749
2.549612 -0.003110 -0.001539 -0.002690 -0.997185 0.529307 2.925938
2.151952 0.000038 -0.000397 0.000207 0.557259 0.718108 0.558606
1.568611 -0.000302 0.000810 -0.000090 -0.398048 -0.357603 -0.395490
1.545081 0.000341 0.000353 -0.000252 -0.104568 -0.158896 0.202412
1.986162 -0.000192 -0.000056 0.001108 -0.153428 0.240566 -0.235187
2.344063 0.000093 -0.000057 0.000068 0.176223 -0.058358 0.255419
2.569812 0.000076 0.000207 -0.000019 0.239143 0.062058 0.280874
2.321705 0.001075 -0.000210 -0.000148 -0.195644 -0.541759 -1.104786
2.454819 -0.000056 0.000616 0.000284 -0.169608 -0.242244 -0.322591
1.916378 -0.000742 -0.000905 -0.000859 -1.062593 0.995635 0.479744
2.153938 -0.000120 0.000009 -0.000013 0.140550 -0.159232 0.344051
2.657545 -0.000088 -0.000811 -0.000011 -0.357660 0.465324 0.607059
1.904604 -0.000048 0.000152 -0.000251 -0.253043 0.170879 -0.255986
1.728408 0.000628 0.000885 -0.000402 0.283538 0.264096 -0.185785
1.722379 -0.002195 -0.000991 -0.002237 1.315420 -1.682309 0.579467
1.905808 -0.001069 -0.000991 -0.000930 -0.128346 1.361093 -0.530076
1.496828 -0.000373 0.000033 -0.000069 0.248075 0.286644 -0.272305
2.444483 -0.001807 -0.000935 -0.002088 -0.764847 0.553958 -2.471855
1.575119 0.000401 -0.000120 -0.000136 0.146649 0.034429 -0.026797
1.817086 -0.002651 -0.001901 -0.002430 2.306868 -1.349439 -0.681512
1.880067 0.000679 -0.000031 -0.000193 -0.276647 -0.271745 -0.018596
2.202236 0.000610 0.000271 -0.000296 -0.263582 -0.127218 -0.066668
1.793476 -0.001416 -0.000392 -0.001495 -0.017355 -0.342394 0.424209
2.085773 -0.000360 0.000624 0.000032 -0.204286 -0.345142 0.016863
1.973898 -0.003168 -0.001992 -0.002728 -2.870778 -0.516459 -1.184887
2.511820 0.000276 -0.000057 0.000227 0.349894 0.335922 0.332183
1.927665 0.000699 -0.000544 0.000207 0.283250 0.373760 0.330393
1.765756 -0.000104 -0.000548 0.000511 -0.113992 0.178967 0.148657
1.765131 -0.000195 -0.000318 -0.000590 -0.641401 0.081392 -0.519483
2.058114 -0.000393 0.000663 0.000221 0.273206 0.246769 0.212396
1.829402 0.000818 -0.000646 0.000281 -0.167627 -0.054875 0.121354
1.953509 0.000153 0.000537 -0.000936 -0.037400 0.019257 0.129585
0.986305 -0.000904 -0.000098 -0.000321 0.216254 0.433281 -0.434206
1.823426 -0.000163 0.000880 -0.000124 0.298016 0.331751 -0.325984
1.456733 -0.000494 -0.000073 0.000383 0.171210 0.150497 0.045820
1.840610 0.000089 0.000340 -0.000203 -0.255793 0.268443 0.300927
1.623239 0.000080 -0.000790 -0.001034 -0.501268 -0.127114 0.501406
1.889067 0.000076 -0.000364 0.000329 -0.108751 -0.009897 0.164365
1.297210 0.000565 -0.000427 -0.000196 -0.171459 -0.074968 -0.198206
2.594086 0.000202 0.000150 -0.000590 -0.775454 0.201666 1.186154
1.530452 0.000281 -0.000320 -0.000270 -0.162409 0.194538 -0.128068
2.343601 -0.000646 -0.000863 -0.001891 1.459685 -0.967431 0.645241
1.009449 0.000198 0.000619 0.000060 0.358352 -0.194816 0.217609
3.200734 -0.003550 -0.005262 -0.002031 0.949842 0.030946 2.978816
1.838644 -0.000354 0.000633 -0.000473 0.260514 -0.283390 -0.257165
0.987068 -0.000247 -0.000545 -0.001446 -0.324533 -0.341780 -0.301506
0.832225 0.000421 -0.000111 0.000506 0.148820 -0.754793 0.203696
1.893296 -0.000004 -0.000282 -0.000332 0.295177 0.290265 0.355523
2.090114 0.001510 0.000324 0.000387 -0.083833 0.318912 0.274987
1.430332 0.000238 -0.000338 -0.000186 0.092511 0.200334 0.204462
1.067060 0.000314 -0.000204 0.000006 0.198865 0.223475 0.137213
2.386631 0.000323 -0.000223 0.000001 -0.133395 0.099131 0.059967
2.314548 -0.000148 -0.000437 0.000279 -0.074889 0.106323 -0.037600
2.252862 0.000745 -0.000973 -0.000703 0.195553 -0.124243 -0.124215
2.228802 0.000153 -0.000293 0.000699 -0.137265 -0.149048 0.200377
1.693492 0.000419 0.000256 -0.000580 -0.069997 0.068723 -0.049721
1.629258 -0.000032 -0.000578 0.000562 -0.336711 0.342085 -0.341280
1.204676 0.000059 0.000607 0.000013 -0.317990 0.262713 0.093093
1.543605 0.000023 -0.000047 -0.000129 0.023123 -0.125106 -0.078842
2.318666 -0.000729 0.000190 0.000691 -0.235117 -0.249780 -0.240398
2.332670 -0.000146 0.000191 0.000426 -0.013052 -0.086835 0.100327
2.117153 -0.000187 -0.001187 -0.001179 -0.069659 0.183392 -0.359075
2.791201 -0.001812 -0.001270 -0.000547 -0.036147 1.911145 0.481600
2.119918 0.000312 -0.001051 -0.000086 0.553714 0.510961 -0.664989
2.426422 -0.001141 -0.002170 -0.000917 -1.259301 -0.800952 2.493918
2.151323 0.000098 -0.000055 -0.000251 -0.057524 0.132285 0.279660
1.314558 0.000762 0.000299 -0.000557 0.218995 0.214379 0.014314
1.487407 0.000220 0.000040 0.000052 -0.118199 0.125921 -0.180039
1.615275 0.000625 -0.000515 -0.000140 0.040267 0.150624 -0.015679
1.955375 -0.000370 -0.000370 -0.000203 0.320361 -0.192369 -0.127865
1.872233 -0.001081 -0.000195 -0.000802 0.377635 -0.077104 -0.100882
1.943439 -0.000171 -0.000455 -0.000478 0.341651 0.181766 0.407531
1.900020 0.000065 -0.000219 -0.000196 0.441047 0.300075 -0.442027
1.802468 -0.000197 0.000157 -0.000281 0.630242 0.514327 0.739921
1.279131 -0.000030 -0.000021 0.000155 -0.346079 -0.262392 -0.289005
0.935766 -0.000094 0.000076 0.000140 -0.438333 0.421018 -0.125173
1.545666 -0.000807 0.000083 0.000228 -0.759986 -0.921317 -0.594284
2.337613 0.000005 0.000516 -0.000240 0.220598 -0.257648 -0.072491
1.233563 0.000664 -0.000405 -0.000277 -0.207698 -0.136455 0.217894
1.228326 0.000069 -0.000134 0.000007 -0.196925 0.379310 -0.407611
1.849374 0.000691 -0.000231 -0.000151 -0.211782 -0.076082 0.210986
1.482185 0.000167 -0.000153 -0.000178 -0.085092 0.179971 -0.069288
2.283894 0.000673 -0.001227 -0.001263 -0.549193 1.547646 1.657439
1.780038 -0.001835 -0.001195 -0.002844 2.020202 1.253808 0.036659
1.731907 -0.001767 -0.001489 -0.000243 -1.358686 -1.346881 1.307556
1.461207 -0.000374 -0.000308 -0.000129 0.550005 -0.323744 0.595155
1.356375 -0.000414 0.000096 0.000574 -0.506403 0.061670 -0.505953
1.887075 -0.000867 0.000072 -0.000849 -0.303378 0.619686 -1.525521
1.308109 0.000264 -0.000412 -0.000275 0.069701 -0.130382 -0.163026
1.763604 -0.000448 0.000102 0.000407 0.050267 0.075729 -0.102971
3.167387 -0.003531 -0.003196 -0.003399 2.877615 -0.131883 -0.837290
2.151426 0.000247 0.000516 -0.000302 -1.031479 0.168495 1.278904
2.820826 -0.000225 -0.000010 0.000254 -0.687858 -0.444605 -0.131380
1.698560 0.000833 -0.000013 0.000727 -0.142248 0.273047 -0.394955
2.513678 -0.001437 0.000184 -0.000563 0.534797 -0.583194 0.151633
1.794923 -0.000265 0.000672 -0.000210 -0.012412 -0.141201 0.147676
1.851791 -0.000019 -0.000042 0.000281 0.116334 0.283330 -0.252490
2.143323 -0.000821 -0.001165 -0.001454 -1.146890 0.651687 -0.040052
1.902818 0.000125 -0.001034 -0.000933 -0.112577 -0.308112 -0.273632
0.939597 -0.000033 -0.000295 0.000614 -0.470820 0.496752 -0.418510
2.203058 -0.000721 -0.000741 -0.000419 0.644185 0.643772 -0.979727
2.316713 -0.000544 -0.001247 -0.000525 1.270560 -0.721650 0.396545
1.535833 -0.000029 -0.000009 -0.000133 0.206812 -0.066649 -0.067809
1.683977 -0.000502 0.000641 -0.000064 -0.133495 0.148260 0.126856
1.226728 -0.001513 -0.000955 -0.000798 0.155373 -0.133722 0.972182
2.258654 -0.000159 0.001261 -0.000038 0.856968 0.423915 0.670438
2.576714 -0.004337 -0.002940 -0.003813 2.953984 0.275520 0.942586
1.870941 0.000675 0.000161 -0.000759 -0.121536 -0.097034 -0.085478
1.975676 0.000017 0.000640 0.000231 0.389025 -0.257364 -0.410954
2.734323 0.000599 -0.000694 0.000360 -0.434124 1.857305 -0.349230
2.592744 0.000468 -0.000842 -0.000417 -0.185823 -1.492791 1.071338
2.068390 0.000337 -0.000188 -0.000219 -0.266022 0.603385 -0.826524
1.338391 -0.000633 0.000493 0.000672 0.094165 0.177602 -0.082215
1.548160 -0.001997 -0.002157 -0.001085 -0.956751 -2.370933 -0.484364
2.318124 -0.000222 -0.000613 -0.000501 0.563036 0.138470 -0.526107
1.810717 -0.000081 -0.000256 0.000036 -0.232977 0.301241 -0.064376
1.150321 0.000738 0.001119 -0.000094 -0.107656 0.368807 0.042411
2.765541 -0.000611 -0.000601 -0.000864 -1.033489 0.844418 -0.495131
1.960030 -0.000363 -0.001199 -0.001429 0.350914 -0.343015 0.290253
2.345499 -0.000265 0.000437 0.000172 -0.246957 0.244886 -0.237492
2.844431 -0.000279 -0.000361 0.000088 0.886034 0.590422 0.098951
1.486258 0.000215 -0.000497 -0.000170 0.026538 -0.163864 -0.052859
2.060129 -0.000598 -0.000474 0.000171 -0.168076 0.346697 0.354225
