0;-5.021298420584197E-01;1.000000000000000E+00
1;-4.393839906701590E-01;1.428041365197654E-01
2;-2.978913903669702E-01;4.749804958407330E-01
3;-2.515281524161824E-01;1.843262374625739E-01
4;-2.480579646371889E-01;1.398942293213229E-02
5;-2.478025359493223E-01;1.030775116517921E-03
6;-2.477972650005623E-01;2.127121443412500E-05
7;-2.477972205166146E-01;1.795175409931320E-07
8;-2.477972202143924E-01;1.219634893177648E-09
9;-2.477972202136334E-01;3.063228398130583E-12
10;-2.477972202136331E-01;1.120092291257345E-15
11;-2.477972202136331E-01;0.000000000000000E+00
