0;-7.341291197478123E-01;1.000000000000000E+00
1;-6.579980740772169E-01;1.157010159602098E-01
2;-4.336882582215933E-01;5.172144082835931E-01
3;-2.898137300536210E-01;4.964379297742480E-01
4;-2.580093403789732E-01;1.232683655092968E-01
5;-2.490385626337013E-01;3.602164118842336E-02
6;-2.478962573933612E-01;4.607997120858037E-03
7;-2.478046462522696E-01;3.696909742294037E-04
8;-2.477975493405233E-01;2.863995937474438E-05
9;-2.477972288449307E-01;1.293378437339825E-06
10;-2.477972203986494E-01;3.408545635585901E-08
11;-2.477972202142729E-01;7.440620758251721E-10
12;-2.477972202119371E-01;9.426248686369829E-12
13;-2.477972202119194E-01;7.123786972445978E-14
14;-2.477972202119194E-01;0.000000000000000E+00
