0;-1.678935747798129E+00;1.000000000000000E+00
1;-1.589813256511300E+00;5.605846530830957E-02
2;-1.259531260747484E+00;2.622261201899868E-01
3;-8.794559272034252E-01;4.321709841136186E-01
4;-6.701753542624493E-01;3.122773339990938E-01
5;-4.849488040880874E-01;3.819507309079103E-01
6;-3.693150380919301E-01;3.131033239089865E-01
7;-3.121238767762275E-01;1.832322535090928E-01
8;-2.784246997818747E-01;1.210351560790178E-01
9;-2.608857161991547E-01;6.722860813633469E-02
10;-2.529961956987854E-01;3.118434440714857E-02
11;-2.497075191616964E-01;1.317011417249079E-02
12;-2.484551267146071E-01;5.040718876080534E-03
13;-2.479969020326964E-01;1.847703250140957E-03
14;-2.478549651021926E-01;5.726612353529918E-04
15;-2.478122242204421E-01;1.724728547388818E-04
