0;-4.012075151161115E+01;1.000000000000000E+00
1;-2.813762365065355E+01;4.258756179887732E-01
2;-2.185898219368513E+01;2.872339343769754E-01
3;-1.993113226006104E+01;9.672556021752998E-02
4;-1.962047070242850E+01;1.583354254564786E-02
5;-1.958664128676068E+01;1.727167775859941E-03
6;-1.958374069059472E+01;1.481124679794868E-04
7;-1.958360162432480E+01;7.101159050711744E-06
8;-1.958359658018519E+01;2.575696240707565E-07
9;-1.958359642576979E+01;7.884935931766685E-09
10;-1.958359642312491E+01;1.350557904263396E-10
11;-1.958359642309320E+01;1.619290022724257E-12
12;-1.958359642309299E+01;1.088476376467135E-14
13;-1.958359642309298E+01;1.814127294111892E-16
14;-1.958359642309298E+01;0.000000000000000E+00
